model,IC_mean,IC_std,N
L-En,0.423931623931624,0.7945950285989484,3
N-En,0.44953787182889376,0.8125718165713236,3
elasticnet#1,0.44383394383394387,0.7840632258909288,3
elasticnet#2,0.4452991452991453,0.7855263826872009,3
ffn#1,0.45236507558488986,0.8137706715508596,3
ffn#2,0.45236507558488986,0.8137706715508596,3
lasso#1,0.4423407689661559,0.7805482423147447,3
lasso#2,0.4423407689661559,0.7805482423147447,3
lgbm_dart#1,0.44039054653376525,0.7601287328164001,3
lgbm_dart#2,0.4563471272449602,0.6733996564237658,3
lgbm_gbdt#1,0.47014080149628007,0.7276098550832492,3
lgbm_gbdt#2,0.4280357539836297,0.7017687716756196,3
pcr#1,0.3904157074435712,0.5688865710131025,3
pcr#2,0.3904157074435712,0.5688865710131025,3
pls#1,0.3973568914745386,0.7886820759624531,3
pls#2,0.4144308735640006,0.7911433272000356,3
rf#1,0.3870403762044628,0.7989447704779225,3
rf#2,0.43402170584833116,0.7405194206594399,3
ridge#1,0.44675036006305374,0.8438867434540627,3
ridge#2,0.44675036006305374,0.8438867434540627,3
